"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","YVPOBIL1_ST","Births","A","Annual","2013","2013","PER","Persons","3","thousands",,,59,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1995","1995","PER","Persons","3","thousands",,,27.8,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1996","1996","PER","Persons","3","thousands",,,28.3,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1997","1997","PER","Persons","3","thousands",,,27.5,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1998","1998","PER","Persons","3","thousands",,,26.2,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","1999","1999","PER","Persons","3","thousands",,,28.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2000","2000","PER","Persons","3","thousands",,,26.7,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2001","2001","PER","Persons","3","thousands",,,27.8,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2002","2002","PER","Persons","3","thousands",,,28.1,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2003","2003","PER","Persons","3","thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2004","2004","PER","Persons","3","thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2005","2005","PER","Persons","3","thousands",,,27,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2006","2006","PER","Persons","3","thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2007","2007","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2008","2008","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2009","2009","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2010","2010","PER","Persons","3","thousands",,,28,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2011","2011","PER","Persons","3","thousands",,,30,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2012","2012","PER","Persons","3","thousands",,,30,,
"NZL","New Zealand","YVPODEL1_ST","Deaths","A","Annual","2013","2013","PER","Persons","3","thousands",,,30,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1995","1995","PER","Persons","3","thousands",,,29.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1996","1996","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1997","1997","PER","Persons","3","thousands",,,30.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1998","1998","PER","Persons","3","thousands",,,29.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","1999","1999","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2000","2000","PER","Persons","3","thousands",,,29.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2001","2001","PER","Persons","3","thousands",,,28,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2002","2002","PER","Persons","3","thousands",,,25.9,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2003","2003","PER","Persons","3","thousands",,,28.1,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2004","2004","PER","Persons","3","thousands",,,30,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2005","2005","PER","Persons","3","thousands",,,31,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2006","2006","PER","Persons","3","thousands",,,31,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2007","2007","PER","Persons","3","thousands",,,35,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2008","2008","PER","Persons","3","thousands",,,35,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2009","2009","PER","Persons","3","thousands",,,34,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2010","2010","PER","Persons","3","thousands",,,36,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2011","2011","PER","Persons","3","thousands",,,31,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2012","2012","PER","Persons","3","thousands",,,31,,
"NZL","New Zealand","YVPOI2L1_ST","Natural increase","A","Annual","2013","2013","PER","Persons","3","thousands",,,29,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1995","1995",,,"0","units",,,28.5,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1996","1996",,,"0","units",,,24.8,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1997","1997",,,"0","units",,,7.6,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1998","1998",,,"0","units",,,-6.3,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","1999","1999",,,"0","units",,,-9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2000","2000",,,"0","units",,,-11.3,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2001","2001",,,"0","units",,,9.7,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2002","2002",,,"0","units",,,38.2,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2003","2003",,,"0","units",,,34.9,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2004","2004",,,"0","units",,,15,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2005","2005",,,"0","units",,,7,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2006","2006",,,"0","units",,,15,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2007","2007",,,"0","units",,,6,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2008","2008",,,"0","units",,,4,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2009","2009",,,"0","units",,,21,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2010","2010",,,"0","units",,,10,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2011","2011",,,"0","units",,,-2,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2012","2012",,,"0","units",,,-1,,
"NZL","New Zealand","YVPOMIL1_ST","Net migration","A","Annual","2013","2013",,,"0","units",,,22,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1995","1995","PER","Persons","3","thousands",,,0.1,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1996","1996","PER","Persons","3","thousands",,,1,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1997","1997","PER","Persons","3","thousands",,,2.6,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1998","1998","PER","Persons","3","thousands",,,3,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","1999","1999","PER","Persons","3","thousands",,,3,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2000","2000","PER","Persons","3","thousands",,,3.2,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2001","2001","PER","Persons","3","thousands",,,5,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2002","2002","PER","Persons","3","thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2003","2003","PER","Persons","3","thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2004","2004","PER","Persons","3","thousands",,,7,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2005","2005","PER","Persons","3","thousands",,,9,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2006","2006","PER","Persons","3","thousands",,,4,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2007","2007","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2008","2008","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2009","2009","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2010","2010","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2011","2011","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2012","2012","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOSAL1_ST","Statistical adjustments","A","Annual","2013","2013","PER","Persons","3","thousands",,,0,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,15.90776,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,14.67457,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,10.65433,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.761006,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,5.989583,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,5.644743,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,10.96418,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,18.49228,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,17.88375,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,12.72016,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,11.35952,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,11.94458,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,9.68809,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,9.128145,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,12.73295,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,10.52632,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.579694,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,6.760563,,
"NZL","New Zealand","YVPOI3R1_ST","Total increase rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,11.38647,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,15.69022,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,15.34404,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,15.22802,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,14.49161,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,14.86979,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,14.65562,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,14.3279,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,13.66051,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,13.93443,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,14.18787,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,14.01813,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,14.0946,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,15.12287,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,14.97952,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,14.58502,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,14.64531,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,13.84004,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,13.74648,,
"NZL","New Zealand","YVPOBIR1_ST","Crude birth rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,13.17258,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,7.559586,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,7.578293,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,7.270324,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,6.865828,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,7.317708,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,6.913517,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,7.138272,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,7.108525,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,6.954794,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,6.849315,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,6.52568,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,6.688963,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,6.852552,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,6.787595,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,6.71374,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,6.407323,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,6.80658,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,6.760563,,
"NZL","New Zealand","YVPODER1_ST","Crude death rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,6.697924,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,8.130634,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,7.765742,,
"NZL","New Zealand","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,7.9577,,
